pH,DO,COD,BOD,Total photosynthetic pigments,Dry cell weight,protein(%),lipid(%),H(%),O(%)
-0.4089529115987874,-0.9209798231307944,-0.47482584784041937,1.6056260679613834,0.05208474974492525,-0.7370080333385316,1.594492633119904,13.12245895,-0.689602779287653,1.3938231633290605
0.3400967857072242,0.046906704167544465,-0.5169665415408309,-0.6054428249383899,-0.9465198589511501,-0.8969190822775021,-0.6579186732597654,1.424,1.0766002743177507,-0.5661473700619025
-0.6681596522219146,0.021833551198571458,-0.7476682206332422,-0.7960011700930493,0.3699528345914514,1.1270952149891869,-0.48786798643931556,0.165096233,-1.1771527501732229,-0.3199495078440296
-0.4610280403649838,-0.9619460929000828,-0.4922613869930091,1.5751834263631976,-0.12078846881581003,-0.6488214657294598,1.67327174047148,13.12245895,-0.658081038434812,1.3596763615984706
1.6109943253226153,-0.7385136185979471,1.1428096045755505,0.6047108733200239,0.8039126552605417,0.1824459863710196,-0.7313278389292113,1.215,0.5430627555092828,-0.19140191437965734
-0.541566635764235,0.0005288665655254752,-0.6976025841448222,-0.6725236830239633,0.007789555337368284,1.2053472092113737,-0.5068777190291472,0.165096233,-1.155774723604266,-0.5434677658824445
-0.7444892879414868,-0.5233244028954447,-0.23907397684852472,-0.8430011663737997,-1.16251047350457,-0.6426201416129791,-0.6891634318237969,4.241,0.20146397303376962,-0.7089031277336074
0.15643323017077526,-0.293146703628915,1.8051312640984425,-0.823763676350844,-1.3064085993123582,-1.7333030199263537,-0.3215975358629047,1.898,-2.1891945248369558,-0.9345616219690179
-0.8631838411073195,-0.969514191892675,-0.9312679616341171,-0.9209110202406697,1.7186440121639996,1.051672486638723,-0.6540806496763821,3.988,1.2412506836250035,-1.3326061585567106
1.076530260344157,0.841258455913618,1.8051312640984425,0.36192933500491026,-1.1071184214772387,-1.0942039787733084,-1.041966923169464,12.859,-0.13594682579454606,1.7851737744360525
-0.5692515964300399,-0.8825289378766122,-1.494177160477416,-0.6192269005088846,-1.1812609321174443,-0.5139575499031701,0.9515194822615322,13.54468891,0.5225945737480201,1.6200143494255848
1.5342798517206753,-0.9204226276381335,1.2388902442600342,0.7125581225290476,0.6423181146545592,0.28982533437985547,-0.7973208071024455,1.215,0.6151317267486844,-0.06774415184901224
0.5208496935482333,0.5770592230484158,-1.2881838048199068,-0.6384940278786727,1.3359372856945302,-0.3188469654380843,1.9313268856594525,2.427192887,-0.347470548645515,1.1119331967586117
2.3892828308983876,2.8077671084057623,0.24285766167924994,0.9902789618973599,-0.6496350842901896,-0.7119513045181038,1.6438931572106872,0.341508551,-0.27893732658273546,0.5997915183979371
0.9975762466675925,0.8679580518323359,1.8051312640984425,0.40199275874573964,-1.2589486665461154,-1.0997181159754883,-1.0137937656840184,12.859,-0.20542662700678063,1.6620021087341406
0.31808860600933647,1.1797896603394298,0.41469609478177516,-0.9143220213087646,0.46461430435014983,0.5228639812592164,-0.5807966918532262,8.725,1.251166229634526,-0.732551557245186
2.2947629312061015,2.8077671084057623,0.38364249649493326,0.9996227354381068,-0.39978154623316137,-0.7816465905101212,1.522751129947564,0.341508551,-0.4638563804167416,0.5428870088342865
-0.3560839856694677,-0.8585367541932795,-0.5022146833296491,-0.584398616922545,-0.1947051666166281,-0.056553169908625044,-0.734452926341514,1.184,0.21737207389714866,0.043166130463294726
1.1106839620630435,0.8258643867845522,1.8051312640984425,0.3323380120032974,-1.0813931155668446,-1.2947477135195957,-0.9694626083977104,12.859,-0.17999156833647398,1.7967632649250207
-0.6853218738207311,0.6695698000508353,-1.0669609965791411,-0.9948307373112422,0.879204944200799,0.6970990858884256,-0.30396538721009947,10.111,1.1517835646555268,-0.6089775245063922
0.52379233590027,0.5723875420152977,-1.3081058904857799,-0.7687040585918834,1.3731936627530743,-0.33296671801066957,1.8661980535852727,2.427192887,-0.390680960958148,1.1444165653234737
1.2696347830221042,0.7864216061932665,1.8051312640984425,0.4940957075611447,-1.3383820433397182,-1.0860088705638447,-1.041966923169464,12.859,-0.1908889627852237,1.835536829901968
0.5407736574176825,0.5764821721474017,-1.1410695089123282,-0.6648374271526387,1.2452468606410447,-0.3200683628567248,1.8932585736347143,2.427192887,-0.23302579983665803,1.2229541565892295
-0.6335026934041177,0.015209262611549385,-0.655040893108726,-0.7687040585918834,0.14010042732672928,1.1128517436895589,-0.5291592181002541,0.165096233,-1.0605697334985025,-0.5365936794966859
-0.5930849695019527,-0.9083808393084465,-1.5080587740453772,-0.6336550103877698,-1.1837333145889137,-0.5606436287777861,1.0118478360541276,13.54468891,0.6074839379461803,1.594713603263845
1.2118278872892694,2.1222664795084256,1.8051312640984425,1.9482386531560079,0.4766605050399165,1.528691190483616,-0.40639805077762486,0.232392516,-0.3433754345274232,-0.6008506434283643
-1.2803034090757606,-0.6740500417041988,1.8051312640984425,0.6954515882143323,-1.388571248733886,-1.5460127272575326,-1.041966923169464,13.573,0.9630578464140604,-1.9164870201154705
-1.6717816420961622,-0.9192006199958183,-0.9117579082830005,-0.2895576938853899,2.7063977348347468,2.4283202908700887,-0.641228484462525,6.173,0.7614535778432195,-0.7436485286755282
2.3585307370719426,2.8077671084057623,0.2929903449111422,0.7107738004904566,-0.48062486414580236,-0.9091237526783741,1.5165924184381063,0.341508551,-0.365111913692628,0.6645915362634134
2.3531145035825904,2.8077671084057623,0.3236776985169248,0.9661965548837419,-0.5696778359420573,-0.9289783386111752,1.5066477332499395,0.341508551,-0.37548851509593356,0.678981131930994
-0.6891659071021075,0.06890194116701838,0.054288500194651125,0.05353355177342192,-0.49301326731859624,1.170896518270104,-0.6616914843553781,0.816154811,-2.5067973076510155,-1.1035321322348484
-1.289878978681233,-0.7525305758691962,1.8051312640984425,0.588056013724269,-1.4476913287581206,-1.787834853440244,-1.0164534257675397,13.573,0.9442935733172556,-1.8229409264251657
-1.0604879110419345,-0.5786368882366848,-0.2965031098602613,-0.43121380642683477,1.06135661321008,0.23113055337922653,-0.6002832777906911,6.97,1.3948210336472986,-0.2768209135834836
0.014813248164242815,0.8820283837133254,-0.511011413547568,-0.9948307373112422,0.01360041682310237,0.51548799524467,-0.5074038655072879,5.321,1.0345661880040549,-0.6421876558002181
1.1621455308741286,0.7143146702386354,1.8051312640984425,-0.6992463968230522,-1.2334034304811476,-1.2744234507005985,-0.6415300898277667,1.533676534,-0.46315833741953494,1.0028425804392553
1.313616466328666,0.7495574992814067,1.8051312640984425,-0.8188640111812395,-1.2901955491503,-1.2813541957114964,-0.8113773409227584,1.533676534,-0.34530548463396327,1.0309061191560636
-1.1907931554743532,-0.5638967394029331,-0.2865396354712926,-0.3844669015584502,1.237290860223287,0.4103562669292372,-0.36624228705792766,6.97,1.5006468185036521,-0.411090931152252
-1.3123843029017224,-0.7596454771343367,1.8051312640984425,0.5283872524312075,-1.418906340262848,-1.787834853440244,-0.9421558571793689,13.573,1.0014726980641921,-1.8676894547015055
1.4849217155159424,-0.8136788019781442,1.4547612447476879,0.5571520536872002,0.5769449687287613,0.1508069792354581,-0.8750005532443996,1.215,0.5042462662998555,-0.05895220492737577
-0.47804515215427484,-0.8108399306905186,-1.0326343212899398,-0.316450701153166,1.2608877551569673,1.6095191313060215,-0.6713912479427494,0.82,0.406181905433581,-1.1974967285552565
1.3695625378269045,0.01214513518435706,0.18252794692243687,-0.3691424595163811,-0.35339455022203997,-0.04728927811008973,-1.0234566733294859,1.467,0.31581713920806653,0.7921108821957678
-0.5111302538155701,-0.7429348495038048,-0.40084575763530494,-0.47144816676644047,-0.14225129239274473,-0.1730580935735082,-0.6779583150054289,1.184,0.13868064362175864,-0.0325410350032641
1.1974416813162578,0.5950634022235899,1.8051312640984425,-0.7687040585918834,-1.3465839744479842,-1.3358835007217265,-0.6966154870128236,1.533676534,-0.36186290660561,0.9337812085493215
-0.7133034996857592,-0.04683698641114638,-0.7722798950785391,-0.7059290432336552,0.3269410422439508,1.1598848871965075,-0.45849410837906635,0.165096233,-1.140162509979541,-0.523366536515739
0.4533499281422873,1.1145826678505952,0.35009488665620264,-0.9948307373112422,0.10888060685857959,0.5990934630917177,-0.49736070907403046,8.725,1.4361017432554573,-0.9149603546722087
-0.5257749985423945,-0.8774190144173919,0.25651860850156805,2.3643455976334935,0.5972505848991169,-0.08597387964673792,1.7260926109535797,14.88848108,0.3534148622017981,1.6376453493113405
0.9928029932071706,-0.7361725169402406,1.3090460501236494,1.0907478853886945,-1.0362992724361177,-1.5940181065605188,1.5877222017815775,11.50799233,-1.8282752845415418,0.6495499864158423
1.4013179399449793,-0.2380745293145863,0.342601669320308,-0.35628874115428977,-0.6100449990743039,-0.17711866838323118,-0.9850017571668088,1.467,0.19634417648890237,0.6942838178920415
0.1706447698841639,0.22475496212524654,-0.49639754277435216,-0.682514703438838,-1.1850273199771564,-0.8817536553759534,-0.6409903040691336,1.424,1.0624733512700948,-0.6878210659100135
-0.5570329524320283,-0.5208110032642823,-0.2507813492452379,0.04838104731382284,-0.7328197497836,0.6324416865347631,-0.459954159495355,0.22163165,-0.44315629750221025,-0.9646829626693867
-1.0876369646743602,-0.44390851234512024,-0.593699005879937,-0.4889868904414051,0.9605103387650697,0.4887538543759922,-0.5920129767437569,6.97,1.3779723894985019,-0.2247525776250702
-0.7198679940984732,-0.37999858673296927,-0.620714217819525,-0.8817673979515628,-0.648691298665328,0.6262986973000121,-0.31094868437910994,1.33174205,-0.919885231795659,-0.7921906437493106
2.3892828308983876,2.8077671084057623,0.5866111034619769,0.9007908060767404,-0.5618467973883406,-1.0248572887497998,1.627778812190971,0.341508551,-0.28746213295021966,0.6010152504919277
-0.5644104528486303,-0.9501345005414559,-1.5080587740453772,-0.6556407192322041,-1.149844761322542,-0.6390586235620802,0.9575613477298011,13.54468891,0.5652924966092169,1.5396225788842557
-0.21894925007120233,0.75055501508045,-0.5091525231296208,-0.9948307373112422,0.11904306965245898,0.503329601330663,-0.4935842197527958,5.321,0.9874333309017278,-0.615493699503271
-0.25819672126151155,0.6678973384397237,-0.31687398764687025,-0.9049028619400591,0.2886542349895505,0.5166973332027324,-0.3950030250847696,5.321,0.9866777520699802,-0.4922416499134404
-0.7448074874547419,-0.4139705481191428,-0.518659126422148,-0.8733236586550268,-0.6092670708733322,0.4775702221504934,-0.5637027356781783,1.33174205,-0.8168174876211566,-0.5978390638897142
1.229444359015608,2.106609966122735,1.8051312640984425,1.9582701292693063,0.3707984396068714,1.5380533881028908,-0.5021926893735223,0.232392516,-0.46593610905176797,-0.6389142658501104
-1.1492601656517842,-0.6557977692406505,-0.5618045452563251,-0.4250365584519853,1.2294048208903987,0.16234084550980893,-0.6724688935017614,6.97,1.2471984939907041,-0.18477490215653458
-0.8753255353483191,-0.9890074037556709,-0.9553993018892369,-0.8817673979515628,1.38006715709765,1.1921694722585332,-0.5542181487635417,3.988,1.089431774329127,-1.268740242940508
-0.7189096317397745,0.00184851995053603,-0.7103867003825013,-0.7691547363132066,0.10630113844128643,1.155991665342743,-0.6242112102046534,0.165096233,-0.9603961741548468,-0.2846488204767082
1.1501867567629847,2.3390310005809325,1.8051312640984425,1.9189025391283918,0.5436901808268938,1.3638100363260701,-0.39099274771546133,0.232392516,-0.18569553130601119,-0.6371013628800606
0.26396149878005554,1.1992457684692817,0.32206630211841375,-0.948624038428701,0.39416929822724783,0.7189981351871224,-0.42169017995285807,8.725,1.2614588421714972,-0.8582849947136592
-0.71348473280198,-0.680223300945545,-0.18631843680157,0.0032055621503220355,-0.7567539537524756,0.6725964077433078,-0.23127152972239873,0.22163165,-0.496303707525564,-1.068947643154922
-0.7992309970696242,-0.405717616399757,-0.5334373199837807,-0.4272911929944501,1.1738536816711944,0.5209613744464693,-0.493324587120621,6.97,1.425784395424436,-0.2353757823179239
-0.8158511999366517,-0.4297440098803205,-0.8093975828486649,-0.8072010817506561,-0.9690632167479275,0.8514604131112374,-0.44349254863510673,1.33174205,-0.7822934262804379,-0.8745354136036256
1.4496199315226297,-0.22912554911985808,0.11158061050393041,-0.3483310741488601,-0.33786124274339036,0.006798631953992554,-0.7760345479851987,1.467,0.35375769845785887,0.8870845495978594
-0.6121493399400657,-0.9718844790502865,-1.5080587740453772,-0.45980738103295943,-1.153174318257777,-0.5809008632158921,1.0914199007817997,13.54468891,0.4849036853002822,1.5430377095748025
1.499675120372493,-0.06088622570281865,0.22673830447424015,-0.3736684219926994,-0.4364094017206223,-0.07475999399138503,-0.9461738819508922,1.467,0.28964217600964537,0.6435941388321561
-0.44349903187653267,-0.8302763822976263,-0.4061724972620171,-0.5425773798725247,-0.299308086133455,-0.06679984361813852,-0.7817922459597179,1.184,0.05564957158180461,0.022222629030124976
-1.1336525513075792,-0.41611221073928,-0.4361444945630663,-0.47514890315785935,1.4154529988231066,0.2755866733768776,-0.6254724522868276,6.97,1.3341907841264944,-0.23583048539526957
-0.7380379771031657,-0.9922132377810949,-0.9463727006332233,-0.9590026165048683,1.2652534763252414,0.9487953043495696,-0.5500741311195447,3.988,1.319290368507422,-1.3611113794573253
0.4917308360836999,0.6455864423971427,-1.332343724485309,-0.765088228993465,1.1999437443904228,-0.2836044823323873,1.7563721244699875,2.427192887,-0.3640886544262871,1.1274385054263905
0.26469643381719743,0.1188703378494561,-0.49344989536393646,-0.5425773798725247,-1.0313934837827683,-1.0287269276727458,-0.6746985531615174,1.424,1.069695776962608,-0.48679924331488916
-0.4608952654341454,-0.7260696493253845,-0.0862319342728103,-0.036836854008241805,-1.1234415153139905,0.5866872864370731,-0.296067329115087,0.22163165,-0.5066887676647478,-1.025980957420037
-0.26939957779855517,0.7293171164542682,-0.3677771310541334,-0.9320604344082528,0.16770084925344914,0.5997268377732332,-0.45396038336591177,5.321,1.01146209345526,-0.7513961431748651
-1.007382566463311,0.1293418109014043,0.04751444880131796,0.011563497925143192,-0.32283898662961313,1.0029115928561074,-0.6741035903288989,0.816154811,-2.5067973076510155,-1.0807602339118139
1.5577937866118137,-0.2035050444824822,0.2647947569618392,-0.3505710569099913,-0.3103613158754706,-0.40499766143341853,-0.8095377935135464,1.467,0.19678533912400586,0.8404404095295455
0.26469643381719743,1.1619599074308917,0.23745266441050636,-0.9948307373112422,0.3520428779431381,0.5214289487893549,-0.5150029583124358,8.725,1.269326298932006,-0.7757916044265244
-0.12778938721947844,0.8914534882500581,-0.5125055594784895,-0.9273127156347583,0.26780604206073816,0.4482775413084131,-0.4644443322819155,5.321,1.0478594338641598,-0.6979385443561246
0.8365153959263003,-0.8291553624108728,1.1153523536372112,0.8826596903193705,-1.4036294892826826,-1.787834853440244,1.6731007228439276,11.50799233,-1.9015405328626318,0.7131155508636733
-0.6466504716945173,0.6893953038712813,-1.035271334004238,-0.9187650221104355,0.9413214069225713,0.7420415798661043,-0.2502448795658115,10.111,1.1978725929044869,-0.5312220336193437
1.2646872003521277,2.413219788286565,1.8051312640984425,1.9547804179457298,0.42095493187785815,1.4759368566835305,-0.3908381144911912,0.232392516,-0.27517104653864033,-0.7289498550247276
-0.5521580132561681,0.08092420720857443,-0.49994635273921384,-0.7411326852080561,0.6368578465432598,1.0108722957726244,-0.5591100525183265,0.165096233,-1.066153080997887,-0.6652497664560613
-0.5908378359018912,-1.0084438553627784,-1.5080587740453772,-0.7853853797722418,-1.0666612503387092,-0.709372962632195,1.0323750413159385,13.54468891,0.5398912705512201,1.53732023223853
1.214714741455129,2.2018100684111426,1.8051312640984425,1.9448160860404216,0.4968813837718312,1.5424450789591042,-0.46202195907819604,0.232392516,-0.3018689570898726,-0.6713155975571828
-0.770990259645811,-0.11619730248354859,-0.13496708543697025,0.2502651534550494,-0.26251812716964634,0.8997458098701734,-0.7018417357617962,0.816154811,-2.5067973076510155,-1.0143965988641814
1.5083567638159436,-0.13056412444175658,0.3373286826435797,-0.316450701153166,-0.29394872939306654,-0.23395264073664804,-0.8934531697743123,1.467,0.302786219688828,0.6980585780371836
-1.7562516024307617,-0.9987256295592244,-0.929654295422336,-0.4295140405128453,2.6414407442552763,2.289841662253331,-0.6728086644650785,6.173,0.7867548796831464,-0.647748765737829
-1.40735746628727,-0.7111460030496469,1.8051312640984425,0.6922433320881859,-1.4475893913419933,-1.7728785248560994,-0.985455840123028,13.573,0.7672745771825904,-1.8819377002714224
-0.7889602346539606,0.050842757224580176,-0.037160737903103584,0.13580265628555152,-0.2597854936521485,1.0851703887527357,-0.6212593729339996,0.816154811,-2.5067973076510155,-1.023677760513477
-1.6379534700624743,-0.9883970223925356,-0.9562893138649082,-0.3460056034489197,2.4024342660171696,2.327623226041098,-0.6708874173352711,6.173,0.6573309598023911,-0.8026804136364898
-0.37547643759357907,-0.9396234184225233,-0.4744716970220395,1.6722961295947096,-0.16731087770468717,-0.7342776849045555,1.6012512940138792,13.12245895,-0.6204986543178057,1.2713790252132218
-0.6656357447956689,-0.8414882046132955,0.3312668178302605,2.488532329092136,0.7110471623089103,-0.11593056736897532,1.549084104589565,14.88848108,0.47513796930825325,1.679152775041186
0.49802709787432053,0.5114770180959785,-1.2601158069340694,-0.8535628969915379,1.173970404549547,-0.39483978395916597,1.8062243745800357,2.427192887,-0.5134077258122947,1.115092254838203
0.3780448583008932,0.6607247530169148,-1.3251006916081387,-0.6169978175978837,1.5909481689655285,-0.4304118949021286,1.806713883018337,2.427192887,-0.49819188096245764,1.0005518003719311
-0.6937208909502446,-0.6187142835688371,-0.17970759125966135,-0.7851391097392788,-1.1766938310332211,-0.46196487435598427,-0.7720614309392194,4.241,0.14656179183572351,-0.7599368439807278
1.2613559343947802,0.5032830041364441,1.8051312640984425,-0.7042482026006315,-1.2533613985248162,-1.5856446417378454,-0.8811863070455467,1.533676534,-0.3688835506520229,0.8803099100934185
-0.3782613024711658,-0.9644105281361809,-0.48841610863929796,1.4396962055892824,0.15993050420233756,-0.6173362159337649,1.4666921565567121,13.12245895,-0.726892272661911,1.2822953180216323
0.25603694718161235,0.13704813420558115,-0.6888312993334303,-0.4636066579225128,-0.9362735626653148,-0.8944198016468538,-0.6855213860565004,1.424,1.0814415832272801,-0.5304482924812242
-0.6016133126604508,-0.9273777577466292,-1.5080587740453772,-0.5079128949600793,-1.0971203718016318,-0.5954850037004115,1.008760251994924,13.54468891,0.512135619434202,1.6383769173006368
-0.9335618919360148,-0.4782782833759025,-0.07822497171219871,-0.9948307373112422,-1.284252745085857,-0.5417469298295772,-0.788710375163751,4.241,0.20306473612288575,-0.7897847990469653
-0.5635300292526441,-0.8233885165930729,0.2582248436232497,2.287049849618326,0.6042448078068486,-0.012242407747582448,1.6387909006090837,14.88848108,0.5978570676284644,1.559750960831455
-0.13209812197469192,0.6928834600004178,-0.6032093366018347,-0.9948307373112422,0.1305931266635474,0.3388244305367934,-0.49636683313652186,5.321,1.0268286276433911,-0.5150786063312415
1.560175944232557,-0.823797565095257,1.2500895854419436,0.588056013724269,0.7330266894744344,0.13069597718111955,-0.8167551868438364,1.215,0.5020674317338428,-0.08757491966730678
0.4689031897891643,0.5080367300449089,-1.398553553021918,-0.8234115584747493,1.4226807237756036,-0.2781860901717683,1.866075138764979,2.427192887,-0.429762900585809,1.2600789847705058
-0.9377945471939224,-0.5398796169525637,-0.5825917467594117,-0.556351833039216,0.783562842113526,0.3497960973698669,-0.4739059905078486,6.97,1.3606265427299404,-0.40657888278473564
1.5315337794014696,-0.8032045727600691,1.2837460427703429,0.7246399770331526,0.8639788688015698,0.1856599732979742,-0.8125798928616879,1.215,0.5075928794244265,-0.21810914802982057
-0.9172389071373481,-0.4230038688541032,-0.41458188838885685,-0.48086646239588743,1.1667286899313976,0.2954345549920082,-0.5675030280481472,6.97,1.280437662946812,-0.30677114844947556
-0.46791210153081814,-0.9790977430421809,-0.2303375307460876,1.6820865158239966,-0.07166799411500244,-0.7187594878047366,1.5672543470454277,13.12245895,-0.636048039446945,1.443109115913162
0.9881171087549044,-0.6195366523330943,1.157015620878978,1.0794888266160712,-1.280324202567645,-1.787834853440244,1.5700061776729224,11.50799233,-1.8409333965576478,0.8259100535516308
0.48329607435736366,0.7077548211089507,-1.284746272066586,-0.7551353263020856,1.4921509610623997,-0.23057048664970667,1.9272702683439331,2.427192887,-0.5145890051138953,1.0866303425723949
-1.0480561367370316,-0.5225325651850907,-0.48432046033704257,-0.4295140405128453,1.1937546853932155,0.33191813422187305,-0.5321694473050886,6.97,1.3173563860264712,-0.2678557634197168
-0.3239264238067916,-0.6982222853978253,-0.9466813092316199,-0.31521609404027323,1.3260076411946293,1.725639886000902,-0.7186174782768034,0.82,0.3654059560193129,-1.3488581160617439
0.889333066556336,-0.8028926758930223,1.4807497309413196,0.9998821994564949,-1.0750033354795447,-1.787834853440244,1.6497725886712409,11.50799233,-1.8424087978327808,0.7857893600337624
0.03249126549679908,-0.049923987014947685,1.6973620702702936,-0.8480380589834386,-1.066084795292051,-1.787834853440244,-0.415550132079485,1.898,-1.943999663878502,-0.8226328995848505
-0.6729627876415657,-0.44214951074912473,-0.44712637805018157,-0.8782043897347597,-0.4905321497424552,0.6347248322430168,-0.28442979897228965,1.33174205,-0.8633668859401854,-0.8401367491718903
-0.6272363322020063,0.5819471610605319,-1.4279627887808024,-0.9948307373112422,1.0568004599846677,0.7351185042387515,-0.20449891325364808,10.111,1.0479567746857943,-0.757642363693739
0.04014665201187017,-0.12732471584057206,1.7564080459576619,-0.8817673979515628,-1.263781667576684,-1.5764983551725744,-0.3663317141925809,1.898,-1.9984664115174575,-0.9326142149320772
-0.5735030844620858,-0.5952304769762243,-0.27496544757527464,0.09382506163357571,-0.7231721017931685,0.6137999008447244,-0.336723538570234,0.22163165,-0.41425280030793526,-0.9203458141267032
-0.6507757535429888,-0.895064554321318,0.22887099558820623,2.397069443479139,0.5179969913981739,-0.09128719606225143,1.635258363853116,14.88848108,0.4856498736712948,1.6217263838449443
-0.7533808881384121,-0.757939830928483,0.32199284962730806,2.38022835457758,0.4132817235254913,-0.16542591851119456,1.640833687449611,14.88848108,0.4646056996526124,1.707920516434108
-0.5989565731263755,-0.6164754146194439,-0.2774474649275124,0.022739316925872152,-0.9349024381743907,0.6129903535803856,-0.43671643258798276,0.22163165,-0.5049052491191157,-0.9414110511778657
-0.7657887604437806,-0.5831241233605894,-0.6147598037579479,-0.9505861433114536,-0.4485302827887003,0.5945714576635835,-0.3075220378342919,1.33174205,-0.8841839684820533,-0.8164392489301496
1.259555150671215,2.1262580239375732,1.8051312640984425,1.9316951206328152,0.43968794455312143,1.4443301667832167,-0.488825226058696,0.232392516,-0.25085330266991057,-0.5766555248724099
2.3892828308983876,2.8077671084057623,0.3232693526335095,0.9272460318033071,-0.5315215200711527,-0.8653004667957316,1.5383160916447005,0.341508551,-0.4066618820081917,0.6796503836709972
-0.3918611284183492,-0.7297482324731495,-0.3827036787022787,-0.47349010443709577,-0.2735542408900737,-0.20162755966505355,-0.7029517961143339,1.184,0.1772077134779718,0.08882915049605077
-0.8064002326620184,-0.9993003077610699,-0.8778190928096553,-0.7593955957866172,1.3612568698561751,1.2536796587410055,-0.6860602678807617,3.988,1.0780664000157942,-1.3804575014594271
-0.8515421858454553,-0.985823108708274,-1.0937810368897425,-0.8916687470763214,1.7156993577198243,0.8837013599213424,-0.48887207933207244,3.988,1.186406790271677,-1.3919188479131246
-0.6934024297994452,-1.0084438553627784,0.32426818515405265,2.422658104396354,0.2702557903098613,-0.28614024559217105,1.5696951464531788,14.88848108,0.5584558298529512,1.5944888912748572
-1.7656130723698955,-0.9717635686573762,-0.9718593129861082,-0.5479098997629933,2.7613014583320736,2.1235124020828637,-0.6930069396858971,6.173,0.7464040706556518,-0.5894077101997552
-0.7889602346539606,-0.5808419200064137,-0.2926023264886029,-0.8817673979515628,-1.077993445440904,-0.567193567476097,-0.7449394163791606,4.241,0.17913056828521126,-0.7832852056729354
-0.5601804972522262,-0.9653191913750792,0.2397333073022941,2.254513220988184,0.33278398644753737,0.006671317559149638,1.5638307905598354,14.88848108,0.4085093753973455,1.6209757058996308
-0.45320492551535074,-0.8698772791121832,-0.3577013040963386,1.8473585916076674,0.037850790843999935,-0.8404082276651278,1.6510921370238474,13.12245895,-0.7930636468137922,1.4449933464035767
-0.627073886176924,-0.025547490916905974,-0.5592978136981518,-0.6295673024316466,0.26878485803153807,1.1138649386552262,-0.5566232236425015,0.165096233,-1.0010259707334355,-0.6474871231760084
0.6274306967334996,0.7732308752887421,-0.1744674390599084,1.0403093711629865,-0.8107717903075315,-1.5866126963994907,1.2207285439974072,3.569049226,-0.94975121539738,0.18311784890872876
0.9037996589554431,-0.7460517586668273,1.2243445789750422,1.0403093711629865,-1.225773573849267,-1.7117111273639802,1.621813300364931,11.50799233,-1.886337981854856,0.7879817929941285
-0.7018026545111071,0.12547313190310555,-0.035190174765827045,0.09223254262654798,-0.4800149891054954,0.997720440120791,-0.5653822319636215,0.816154811,-2.5067973076510155,-1.0623873646962618
-0.20423838218665535,0.6399037902628647,-0.4937108135534836,-0.9948307373112422,-0.045636279056963644,0.3523418248358175,-0.6371821368908174,5.321,0.9354048000090381,-0.5131230483338585
0.8195517078612551,0.8712073433192642,-0.14779911845570728,1.154766879001947,-0.8837626923976797,-1.787834853440244,1.146378358358687,3.569049226,-0.936247152490963,0.16293719287980013
